"h","g","t","value"
"H_COMUNITARIO","B+","58","1"
"H_COMUNITARIO","B+","59","1"
"H_COMUNITARIO","B+","60","1"
"H_COMUNITARIO","B+","61","1"
"H_COMUNITARIO","B+","62","1"
"H_COMUNITARIO","B+","63","1"
"H_COMUNITARIO","B+","64","1"
"H_COMUNITARIO","B+","65","1"
"H_COMUNITARIO","B+","66","1"
"H_COMUNITARIO","B+","67","1"
"H_COMUNITARIO","B+","68","1"
"H_COMUNITARIO","B+","69","1"
"H_COMUNITARIO","B+","70","1"
"H_COMUNITARIO","B+","71","1"
"H_COMUNITARIO","B+","72","1"
"H_COMUNITARIO","B+","73","1"
"H_COMUNITARIO","B+","74","1"
"H_COMUNITARIO","B+","75","1"
"H_COMUNITARIO","B+","76","1"
"H_COMUNITARIO","B+","77","1"
"H_COMUNITARIO","B+","78","1"
"H_COMUNITARIO","B+","79","1"
"H_COMUNITARIO","B+","80","1"
"H_COMUNITARIO","B+","81","1"
"H_COMUNITARIO","B+","82","1"
"H_COMUNITARIO","B+","83","1"
"H_COMUNITARIO","B+","84","1"
"H_COMUNITARIO","B+","85","1"
"H_COMUNITARIO","B+","86","1"
"H_COMUNITARIO","B+","87","1"
"H_COMUNITARIO","B+","88","1"
"H_COMUNITARIO","B+","89","1"
"H_COMUNITARIO","B+","90","1"
"H_COMUNITARIO","B+","91","1"
"H_COMUNITARIO","B+","92","1"
"H_COMUNITARIO","B+","93","1"
"H_COMUNITARIO","B+","94","1"
"H_COMUNITARIO","B+","95","1"
"H_COMUNITARIO","B+","96","1"
"H_COMUNITARIO","B+","97","1"
"H_COMUNITARIO","B+","98","1"
"H_COMUNITARIO","B+","99","1"
"H_COMUNITARIO","B+","100","1"
"H_COMUNITARIO","B+","101","1"
"H_COMUNITARIO","B+","102","1"
"H_COMUNITARIO","B+","103","1"
"H_COMUNITARIO","B+","104","1"
"H_COMUNITARIO","B+","105","1"
"H_COMUNITARIO","B+","106","1"
"H_COMUNITARIO","B+","107","1"
"H_COMUNITARIO","B+","108","1"
"H_COMUNITARIO","B+","109","1"
"H_COMUNITARIO","B+","110","1"
"H_COMUNITARIO","B+","111","1"
"H_COMUNITARIO","B+","112","1"
"H_COMUNITARIO","B+","113","1"
"H_COMUNITARIO","B+","114","1"
"H_COMUNITARIO","B+","115","1"
"H_COMUNITARIO","B+","116","1"
"H_COMUNITARIO","B+","117","1"
"H_COMUNITARIO","B+","118","1"
"H_COMUNITARIO","B+","119","1"
"H_COMUNITARIO","B+","120","1"
"H_COMUNITARIO","B+","121","1"
"H_COMUNITARIO","B+","122","1"
"H_COMUNITARIO","B+","123","1"
"H_COMUNITARIO","B+","124","1"
"H_COMUNITARIO","B+","125","1"
"H_COMUNITARIO","B+","126","1"
"H_COMUNITARIO","B+","127","1"
"H_COMUNITARIO","B+","128","1"
"H_COMUNITARIO","B+","129","1"
"H_COMUNITARIO","B+","130","1"
"H_COMUNITARIO","B+","131","1"
"H_COMUNITARIO","B+","132","1"
"H_COMUNITARIO","B+","133","1"
"H_COMUNITARIO","B+","134","1"
"H_COMUNITARIO","B+","135","1"
"H_COMUNITARIO","B+","136","1"
"H_COMUNITARIO","B+","137","1"
"H_COMUNITARIO","B+","138","1"
"H_COMUNITARIO","B+","139","1"
"H_COMUNITARIO","B+","140","1"
"H_COMUNITARIO","B+","141","1"
"H_COMUNITARIO","B+","142","1"
"H_COMUNITARIO","B+","143","1"
"H_COMUNITARIO","B+","144","1"
"H_COMUNITARIO","B+","145","1"
"H_COMUNITARIO","B+","146","1"
"H_COMUNITARIO","B+","147","1"
"H_COMUNITARIO","B+","148","1"
"H_COMUNITARIO","B+","149","1"
"H_COMUNITARIO","B+","150","1"
"H_COMUNITARIO","B+","151","1"
"H_COMUNITARIO","B+","152","1"
"H_COMUNITARIO","B+","153","1"
"H_COMUNITARIO","B+","154","1"
"H_COMUNITARIO","B+","155","1"
"H_COMUNITARIO","B+","156","1"
"H_COMUNITARIO","B+","157","1"
"H_COMUNITARIO","B+","158","1"
"H_COMUNITARIO","B+","159","1"
"H_COMUNITARIO","B+","160","1"
"H_COMUNITARIO","B+","161","1"
"H_COMUNITARIO","B+","162","1"
"H_COMUNITARIO","B+","163","1"
"H_COMUNITARIO","B+","164","1"
"H_COMUNITARIO","B+","165","1"
"H_COMUNITARIO","B+","166","1"
"H_COMUNITARIO","B+","167","1"
"H_COMUNITARIO","B+","168","1"
"H_COMUNITARIO","B+","169","1"
"H_COMUNITARIO","B+","170","1"
"H_COMUNITARIO","B+","171","1"
"H_COMUNITARIO","B+","172","1"
"H_COMUNITARIO","B+","173","1"
"H_COMUNITARIO","B+","174","1"
"H_COMUNITARIO","B+","175","1"
"H_COMUNITARIO","B+","176","1"
"H_COMUNITARIO","B+","177","1"
"H_COMUNITARIO","B+","178","1"
"H_COMUNITARIO","B+","179","1"
"H_COMUNITARIO","B+","180","1"
"H_COMUNITARIO","B+","181","1"
"H_COMUNITARIO","B+","182","1"
"H_COMUNITARIO","B+","183","1"
"H_COMUNITARIO","B+","184","1"
"H_COMUNITARIO","B+","185","1"
"H_COMUNITARIO","B+","186","1"
"H_COMUNITARIO","B+","187","1"
"H_COMUNITARIO","B+","188","1"
"H_COMUNITARIO","B+","189","1"
"H_COMUNITARIO","B+","190","1"
"H_COMUNITARIO","B+","191","1"
"H_COMUNITARIO","B+","192","1"
"H_COMUNITARIO","B+","193","1"
"H_COMUNITARIO","B+","194","1"
"H_COMUNITARIO","B+","195","1"
"H_COMUNITARIO","B+","196","1"
"H_COMUNITARIO","B+","197","1"
"H_COMUNITARIO","B+","198","1"
"H_COMUNITARIO","B+","199","1"
"H_COMUNITARIO","B+","200","1"
"H_COMUNITARIO","B+","201","1"
"H_COMUNITARIO","B+","202","1"
"H_COMUNITARIO","B+","203","1"
"H_COMUNITARIO","B+","204","1"
"H_COMUNITARIO","B+","205","1"
"H_COMUNITARIO","B+","206","1"
"H_COMUNITARIO","B+","207","1"
"H_COMUNITARIO","B+","208","1"
"H_COMUNITARIO","B+","209","1"
"H_COMUNITARIO","B+","210","1"
"H_COMUNITARIO","B+","211","1"
"H_COMUNITARIO","B+","212","1"
"H_COMUNITARIO","B+","213","1"
"H_COMUNITARIO","B+","214","1"
"H_COMUNITARIO","B+","215","1"
"H_COMUNITARIO","B+","216","1"
"H_COMUNITARIO","B+","217","1"
"H_COMUNITARIO","B+","218","1"
"H_COMUNITARIO","B+","219","1"
"H_COMUNITARIO","B+","220","1"
"H_COMUNITARIO","B+","221","1"
"H_COMUNITARIO","B+","222","1"
"H_COMUNITARIO","B+","223","1"
"H_COMUNITARIO","B+","224","1"
"H_COMUNITARIO","B+","225","1"
"H_COMUNITARIO","B+","226","1"
"H_COMUNITARIO","B+","227","1"
"H_COMUNITARIO","B+","228","1"
"H_COMUNITARIO","B+","229","1"
"H_COMUNITARIO","B+","230","1"
"H_COMUNITARIO","B+","231","1"
"H_COMUNITARIO","B+","232","1"
"H_COMUNITARIO","B+","233","1"
"H_COMUNITARIO","B+","234","1"
"H_COMUNITARIO","B+","235","1"
"H_COMUNITARIO","B+","236","1"
"H_COMUNITARIO","B+","237","1"
"H_COMUNITARIO","B+","238","1"
"H_COMUNITARIO","B+","239","1"
"H_COMUNITARIO","B+","240","1"
"H_COMUNITARIO","B+","241","1"
"H_COMUNITARIO","B+","242","1"
"H_COMUNITARIO","B+","243","1"
"H_COMUNITARIO","B+","244","1"
"H_COMUNITARIO","B+","245","1"
"H_COMUNITARIO","B+","246","1"
"H_COMUNITARIO","B+","247","1"
"H_COMUNITARIO","B+","248","1"
"H_COMUNITARIO","B+","249","1"
"H_COMUNITARIO","B+","250","1"
"H_COMUNITARIO","B+","251","1"
"H_COMUNITARIO","B+","252","1"
"H_COMUNITARIO","B+","253","1"
"H_COMUNITARIO","B+","254","1"
"H_COMUNITARIO","B+","255","1"
"H_COMUNITARIO","B+","256","1"
"H_COMUNITARIO","B+","257","1"
"H_COMUNITARIO","B+","258","1"
"H_COMUNITARIO","B+","259","1"
"H_COMUNITARIO","B+","260","1"
"H_COMUNITARIO","B+","261","1"
"H_COMUNITARIO","B+","262","1"
"H_COMUNITARIO","B+","263","1"
"H_COMUNITARIO","B+","264","1"
"H_COMUNITARIO","B+","265","1"
"H_COMUNITARIO","B+","266","1"
"H_COMUNITARIO","B+","267","1"
"H_COMUNITARIO","B+","268","1"
"H_COMUNITARIO","B+","269","1"
"H_COMUNITARIO","B+","270","1"
"H_COMUNITARIO","B+","271","1"
"H_COMUNITARIO","B+","272","1"
"H_COMUNITARIO","B+","273","1"
"H_COMUNITARIO","B+","274","1"
"H_COMUNITARIO","B+","275","1"
"H_COMUNITARIO","B+","276","1"
"H_COMUNITARIO","B+","277","1"
"H_COMUNITARIO","B+","278","1"
"H_COMUNITARIO","B+","279","1"
"H_COMUNITARIO","B+","280","1"
"H_COMUNITARIO","B+","281","1"
"H_COMUNITARIO","B+","282","1"
"H_COMUNITARIO","B+","283","1"
"H_COMUNITARIO","B+","284","1"
"H_COMUNITARIO","B+","285","1"
"H_COMUNITARIO","B+","286","1"
"H_COMUNITARIO","B+","287","1"
"H_COMUNITARIO","B+","288","1"
"H_COMUNITARIO","B+","289","1"
"H_COMUNITARIO","B+","290","1"
"H_COMUNITARIO","B+","291","1"
"H_COMUNITARIO","B+","292","1"
"H_COMUNITARIO","B+","293","1"
"H_COMUNITARIO","B+","294","1"
"H_COMUNITARIO","B+","295","1"
"H_COMUNITARIO","B+","296","1"
"H_COMUNITARIO","B+","297","1"
"H_COMUNITARIO","B+","298","1"
"H_COMUNITARIO","B+","299","1"
"H_COMUNITARIO","B+","300","1"
"H_COMUNITARIO","B+","301","1"
"H_COMUNITARIO","B+","302","1"
"H_COMUNITARIO","B+","303","1"
"H_COMUNITARIO","B+","304","1"
"H_COMUNITARIO","B+","305","1"
"H_COMUNITARIO","B+","306","1"
"H_COMUNITARIO","B+","307","1"
"H_COMUNITARIO","B+","308","1"
"H_COMUNITARIO","B+","309","1"
"H_COMUNITARIO","B+","310","1"
"H_COMUNITARIO","B+","311","1"
"H_COMUNITARIO","B+","312","1"
"H_COMUNITARIO","B+","313","1"
"H_COMUNITARIO","B+","314","1"
"H_COMUNITARIO","B+","315","1"
"H_COMUNITARIO","B+","316","1"
"H_COMUNITARIO","B+","317","1"
"H_COMUNITARIO","B+","318","1"
"H_COMUNITARIO","B+","319","1"
"H_COMUNITARIO","B+","320","1"
"H_COMUNITARIO","B+","321","1"
"H_COMUNITARIO","B+","322","1"
"H_COMUNITARIO","B+","323","1"
"H_COMUNITARIO","B+","324","1"
"H_COMUNITARIO","B+","325","1"
"H_COMUNITARIO","B+","326","1"
"H_COMUNITARIO","B+","327","1"
"H_COMUNITARIO","B+","328","1"
"H_COMUNITARIO","B+","329","1"
"H_COMUNITARIO","B+","330","1"
"H_COMUNITARIO","B+","331","1"
"H_COMUNITARIO","B+","332","1"
"H_COMUNITARIO","B+","333","1"
"H_COMUNITARIO","B+","334","1"
"H_COMUNITARIO","B+","335","1"
"H_COMUNITARIO","B+","336","1"
"H_COMUNITARIO","B+","337","1"
"H_COMUNITARIO","B+","338","1"
"H_COMUNITARIO","B+","339","1"
"H_COMUNITARIO","B+","340","1"
"H_COMUNITARIO","B+","341","1"
"H_COMUNITARIO","B+","342","1"
"H_COMUNITARIO","B+","343","1"
"H_COMUNITARIO","B+","344","1"
"H_COMUNITARIO","B+","345","1"
"H_COMUNITARIO","B+","346","1"
"H_COMUNITARIO","B+","347","1"
"H_COMUNITARIO","B+","348","1"
"H_COMUNITARIO","B+","349","1"
"H_COMUNITARIO","B+","350","1"
"H_COMUNITARIO","B+","351","1"
"H_COMUNITARIO","B+","352","1"
"H_COMUNITARIO","B+","353","1"
"H_COMUNITARIO","B+","354","1"
"H_COMUNITARIO","B+","355","1"
"H_COMUNITARIO","B+","356","1"
"H_COMUNITARIO","B+","357","1"
"H_COMUNITARIO","B+","358","1"
"H_COMUNITARIO","B+","359","1"
"H_COMUNITARIO","B+","360","1"
"H_COMUNITARIO","B+","361","1"
"H_COMUNITARIO","B+","362","1"
"H_COMUNITARIO","B+","363","1"
"H_COMUNITARIO","B+","364","1"
"H_COMUNITARIO","B+","365","1"
"H_COMUNITARIO","AB-","1","0"
"H_COMUNITARIO","AB-","2","0"
"H_COMUNITARIO","AB-","3","0"
"H_COMUNITARIO","AB-","4","0"
"H_COMUNITARIO","AB-","5","0"
"H_COMUNITARIO","AB-","6","0"
"H_COMUNITARIO","AB-","7","0"
"H_COMUNITARIO","AB-","8","0"
"H_COMUNITARIO","AB-","9","0"
"H_COMUNITARIO","AB-","10","0"
"H_COMUNITARIO","AB-","11","0"
"H_COMUNITARIO","AB-","12","0"
"H_COMUNITARIO","AB-","13","0"
"H_COMUNITARIO","AB-","14","0"
"H_COMUNITARIO","AB-","15","0"
"H_COMUNITARIO","AB-","16","0"
"H_COMUNITARIO","AB-","17","0"
"H_COMUNITARIO","AB-","18","0"
"H_COMUNITARIO","AB-","19","0"
"H_COMUNITARIO","AB-","20","0"
"H_COMUNITARIO","AB-","21","0"
"H_COMUNITARIO","AB-","22","0"
"H_COMUNITARIO","AB-","23","0"
"H_COMUNITARIO","AB-","24","0"
"H_COMUNITARIO","AB-","25","0"
"H_COMUNITARIO","AB-","26","0"
"H_COMUNITARIO","AB-","27","0"
"H_COMUNITARIO","AB-","28","0"
"H_COMUNITARIO","AB-","29","0"
"H_COMUNITARIO","AB-","30","0"
"H_COMUNITARIO","AB-","31","0"
"H_COMUNITARIO","AB-","32","0"
"H_COMUNITARIO","AB-","33","0"
"H_COMUNITARIO","AB-","34","0"
"H_COMUNITARIO","AB-","35","0"
"H_COMUNITARIO","AB-","36","0"
"H_COMUNITARIO","AB-","37","0"
"H_COMUNITARIO","AB-","38","0"
"H_COMUNITARIO","AB-","39","0"
"H_COMUNITARIO","AB-","40","0"
"H_COMUNITARIO","AB-","41","0"
"H_COMUNITARIO","AB-","42","0"
"H_COMUNITARIO","AB-","43","0"
"H_COMUNITARIO","AB-","44","0"
"H_COMUNITARIO","AB-","45","0"
"H_COMUNITARIO","AB-","46","0"
"H_COMUNITARIO","AB-","47","0"
"H_COMUNITARIO","AB-","48","0"
"H_COMUNITARIO","AB-","49","0"
"H_COMUNITARIO","AB-","50","0"
"H_COMUNITARIO","AB-","51","0"
"H_COMUNITARIO","AB-","52","0"
"H_COMUNITARIO","AB-","53","0"
"H_COMUNITARIO","AB-","54","0"
"H_COMUNITARIO","AB-","55","0"
"H_COMUNITARIO","AB-","56","0"
"H_COMUNITARIO","AB-","57","0"
"H_COMUNITARIO","AB-","58","0"
"H_COMUNITARIO","AB-","59","0"
"H_COMUNITARIO","AB-","60","0"
"H_COMUNITARIO","AB-","61","0"
"H_COMUNITARIO","AB-","62","0"
"H_COMUNITARIO","AB-","63","0"
"H_COMUNITARIO","AB-","64","0"
"H_COMUNITARIO","AB-","65","0"
"H_COMUNITARIO","AB-","66","0"
"H_COMUNITARIO","AB-","67","0"
"H_COMUNITARIO","AB-","68","0"
"H_COMUNITARIO","AB-","69","0"
"H_COMUNITARIO","AB-","70","0"
"H_COMUNITARIO","AB-","71","0"
"H_COMUNITARIO","AB-","72","0"
"H_COMUNITARIO","AB-","73","0"
"H_COMUNITARIO","AB-","74","0"
"H_COMUNITARIO","AB-","75","0"
"H_COMUNITARIO","AB-","76","0"
"H_COMUNITARIO","AB-","77","0"
"H_COMUNITARIO","AB-","78","0"
"H_COMUNITARIO","AB-","79","0"
"H_COMUNITARIO","AB-","80","0"
"H_COMUNITARIO","AB-","81","0"
"H_COMUNITARIO","AB-","82","0"
"H_COMUNITARIO","AB-","83","0"
"H_COMUNITARIO","AB-","84","0"
"H_COMUNITARIO","AB-","85","0"
"H_COMUNITARIO","AB-","86","0"
"H_COMUNITARIO","AB-","87","0"
"H_COMUNITARIO","AB-","88","0"
"H_COMUNITARIO","AB-","89","0"
"H_COMUNITARIO","AB-","90","0"
"H_COMUNITARIO","AB-","91","0"
"H_COMUNITARIO","AB-","92","0"
"H_COMUNITARIO","AB-","93","0"
"H_COMUNITARIO","AB-","94","0"
"H_COMUNITARIO","AB-","95","0"
"H_COMUNITARIO","AB-","96","0"
"H_COMUNITARIO","AB-","97","0"
"H_COMUNITARIO","AB-","98","0"
"H_COMUNITARIO","AB-","99","0"
"H_COMUNITARIO","AB-","100","0"
"H_COMUNITARIO","AB-","101","0"
"H_COMUNITARIO","AB-","102","0"
"H_COMUNITARIO","AB-","103","0"
"H_COMUNITARIO","AB-","104","0"
"H_COMUNITARIO","AB-","105","0"
"H_COMUNITARIO","AB-","106","0"
"H_COMUNITARIO","AB-","107","0"
"H_COMUNITARIO","AB-","108","0"
"H_COMUNITARIO","AB-","109","0"
"H_COMUNITARIO","AB-","110","0"
"H_COMUNITARIO","AB-","111","0"
"H_COMUNITARIO","AB-","112","0"
"H_COMUNITARIO","AB-","113","0"
"H_COMUNITARIO","AB-","114","0"
"H_COMUNITARIO","AB-","115","0"
"H_COMUNITARIO","AB-","116","0"
"H_COMUNITARIO","AB-","117","0"
"H_COMUNITARIO","AB-","118","0"
"H_COMUNITARIO","AB-","119","0"
"H_COMUNITARIO","AB-","120","0"
"H_COMUNITARIO","AB-","121","0"
"H_COMUNITARIO","AB-","122","0"
"H_COMUNITARIO","AB-","123","0"
"H_COMUNITARIO","AB-","124","0"
"H_COMUNITARIO","AB-","125","0"
"H_COMUNITARIO","AB-","126","0"
"H_COMUNITARIO","AB-","127","0"
"H_COMUNITARIO","AB-","128","0"
"H_COMUNITARIO","AB-","129","0"
"H_COMUNITARIO","AB-","130","0"
"H_COMUNITARIO","AB-","131","0"
"H_COMUNITARIO","AB-","132","0"
"H_COMUNITARIO","AB-","133","0"
"H_COMUNITARIO","AB-","134","0"
"H_COMUNITARIO","AB-","135","0"
"H_COMUNITARIO","AB-","136","0"
"H_COMUNITARIO","AB-","137","0"
"H_COMUNITARIO","AB-","138","0"
"H_COMUNITARIO","AB-","139","0"
"H_COMUNITARIO","AB-","140","0"
"H_COMUNITARIO","AB-","141","0"
"H_COMUNITARIO","AB-","142","0"
"H_COMUNITARIO","AB-","143","0"
"H_COMUNITARIO","AB-","144","0"
"H_COMUNITARIO","AB-","145","0"
"H_COMUNITARIO","AB-","146","0"
"H_COMUNITARIO","AB-","147","0"
"H_COMUNITARIO","AB-","148","0"
"H_COMUNITARIO","AB-","149","0"
"H_COMUNITARIO","AB-","150","0"
"H_COMUNITARIO","AB-","151","0"
"H_COMUNITARIO","AB-","152","0"
"H_COMUNITARIO","AB-","153","0"
"H_COMUNITARIO","AB-","154","0"
"H_COMUNITARIO","AB-","155","0"
"H_COMUNITARIO","AB-","156","0"
"H_COMUNITARIO","AB-","157","0"
"H_COMUNITARIO","AB-","158","0"
"H_COMUNITARIO","AB-","159","0"
"H_COMUNITARIO","AB-","160","0"
"H_COMUNITARIO","AB-","161","0"
"H_COMUNITARIO","AB-","162","0"
"H_COMUNITARIO","AB-","163","0"
"H_COMUNITARIO","AB-","164","0"
"H_COMUNITARIO","AB-","165","0"
"H_COMUNITARIO","AB-","166","0"
"H_COMUNITARIO","AB-","167","0"
"H_COMUNITARIO","AB-","168","0"
"H_COMUNITARIO","AB-","169","0"
"H_COMUNITARIO","AB-","170","0"
"H_COMUNITARIO","AB-","171","0"
"H_COMUNITARIO","AB-","172","0"
"H_COMUNITARIO","AB-","173","0"
"H_COMUNITARIO","AB-","174","0"
"H_COMUNITARIO","AB-","175","0"
"H_COMUNITARIO","AB-","176","0"
"H_COMUNITARIO","AB-","177","0"
"H_COMUNITARIO","AB-","178","0"
"H_COMUNITARIO","AB-","179","0"
"H_COMUNITARIO","AB-","180","0"
"H_COMUNITARIO","AB-","181","0"
"H_COMUNITARIO","AB-","182","0"
"H_COMUNITARIO","AB-","183","0"
"H_COMUNITARIO","AB-","184","0"
"H_COMUNITARIO","AB-","185","0"
"H_COMUNITARIO","AB-","186","0"
"H_COMUNITARIO","AB-","187","0"
"H_COMUNITARIO","AB-","188","0"
"H_COMUNITARIO","AB-","189","0"
"H_COMUNITARIO","AB-","190","0"
"H_COMUNITARIO","AB-","191","0"
"H_COMUNITARIO","AB-","192","0"
"H_COMUNITARIO","AB-","193","0"
"H_COMUNITARIO","AB-","194","0"
"H_COMUNITARIO","AB-","195","0"
"H_COMUNITARIO","AB-","196","0"
"H_COMUNITARIO","AB-","197","0"
"H_COMUNITARIO","AB-","198","0"
"H_COMUNITARIO","AB-","199","0"
"H_COMUNITARIO","AB-","200","0"
"H_COMUNITARIO","AB-","201","0"
"H_COMUNITARIO","AB-","202","0"
"H_COMUNITARIO","AB-","203","0"
"H_COMUNITARIO","AB-","204","0"
"H_COMUNITARIO","AB-","205","0"
"H_COMUNITARIO","AB-","206","0"
"H_COMUNITARIO","AB-","207","0"
"H_COMUNITARIO","AB-","208","0"
"H_COMUNITARIO","AB-","209","0"
"H_COMUNITARIO","AB-","210","0"
"H_COMUNITARIO","AB-","211","0"
"H_COMUNITARIO","AB-","212","0"
"H_COMUNITARIO","AB-","213","0"
"H_COMUNITARIO","AB-","214","0"
"H_COMUNITARIO","AB-","215","0"
"H_COMUNITARIO","AB-","216","0"
"H_COMUNITARIO","AB-","217","0"
"H_COMUNITARIO","AB-","218","0"
"H_COMUNITARIO","AB-","219","0"
"H_COMUNITARIO","AB-","220","0"
"H_COMUNITARIO","AB-","221","0"
"H_COMUNITARIO","AB-","222","0"
"H_COMUNITARIO","AB-","223","0"
"H_COMUNITARIO","AB-","224","0"
"H_COMUNITARIO","AB-","225","0"
"H_COMUNITARIO","AB-","226","0"
"H_COMUNITARIO","AB-","227","0"
"H_COMUNITARIO","AB-","228","0"
"H_COMUNITARIO","AB-","229","0"
"H_COMUNITARIO","AB-","230","0"
"H_COMUNITARIO","AB-","231","0"
"H_COMUNITARIO","AB-","232","0"
"H_COMUNITARIO","AB-","233","0"
"H_COMUNITARIO","AB-","234","0"
"H_COMUNITARIO","AB-","235","0"
"H_COMUNITARIO","AB-","236","0"
"H_COMUNITARIO","AB-","237","0"
"H_COMUNITARIO","AB-","238","0"
"H_COMUNITARIO","AB-","239","0"
"H_COMUNITARIO","AB-","240","0"
"H_COMUNITARIO","AB-","241","0"
"H_COMUNITARIO","AB-","242","0"
"H_COMUNITARIO","AB-","243","0"
"H_COMUNITARIO","AB-","244","0"
"H_COMUNITARIO","AB-","245","0"
"H_COMUNITARIO","AB-","246","0"
"H_COMUNITARIO","AB-","247","0"
"H_COMUNITARIO","AB-","248","0"
"H_COMUNITARIO","AB-","249","0"
"H_COMUNITARIO","AB-","250","0"
"H_COMUNITARIO","AB-","251","0"
"H_COMUNITARIO","AB-","252","0"
"H_COMUNITARIO","AB-","253","0"
"H_COMUNITARIO","AB-","254","0"
"H_COMUNITARIO","AB-","255","0"
"H_COMUNITARIO","AB-","256","0"
"H_COMUNITARIO","AB-","257","0"
"H_COMUNITARIO","AB-","258","0"
"H_COMUNITARIO","AB-","259","0"
"H_COMUNITARIO","AB-","260","0"
"H_COMUNITARIO","AB-","261","0"
"H_COMUNITARIO","AB-","262","0"
"H_COMUNITARIO","AB-","263","0"
"H_COMUNITARIO","AB-","264","0"
"H_COMUNITARIO","AB-","265","0"
"H_COMUNITARIO","AB-","266","0"
"H_COMUNITARIO","AB-","267","0"
"H_COMUNITARIO","AB-","268","0"
"H_COMUNITARIO","AB-","269","0"
"H_COMUNITARIO","AB-","270","0"
"H_COMUNITARIO","AB-","271","0"
"H_COMUNITARIO","AB-","272","0"
"H_COMUNITARIO","AB-","273","0"
"H_COMUNITARIO","AB-","274","0"
"H_COMUNITARIO","AB-","275","0"
"H_COMUNITARIO","AB-","276","0"
"H_COMUNITARIO","AB-","277","0"
"H_COMUNITARIO","AB-","278","0"
"H_COMUNITARIO","AB-","279","0"
"H_COMUNITARIO","AB-","280","0"
"H_COMUNITARIO","AB-","281","0"
"H_COMUNITARIO","AB-","282","0"
"H_COMUNITARIO","AB-","283","0"
"H_COMUNITARIO","AB-","284","0"
"H_COMUNITARIO","AB-","285","0"
"H_COMUNITARIO","AB-","286","0"
"H_COMUNITARIO","AB-","287","0"
"H_COMUNITARIO","AB-","288","0"
"H_COMUNITARIO","AB-","289","0"
"H_COMUNITARIO","AB-","290","0"
"H_COMUNITARIO","AB-","291","0"
"H_COMUNITARIO","AB-","292","0"
"H_COMUNITARIO","AB-","293","0"
"H_COMUNITARIO","AB-","294","0"
"H_COMUNITARIO","AB-","295","0"
"H_COMUNITARIO","AB-","296","0"
"H_COMUNITARIO","AB-","297","0"
"H_COMUNITARIO","AB-","298","0"
"H_COMUNITARIO","AB-","299","0"
"H_COMUNITARIO","AB-","300","0"
"H_COMUNITARIO","AB-","301","0"
"H_COMUNITARIO","AB-","302","0"
"H_COMUNITARIO","AB-","303","0"
"H_COMUNITARIO","AB-","304","0"
"H_COMUNITARIO","AB-","305","0"
"H_COMUNITARIO","AB-","306","0"
"H_COMUNITARIO","AB-","307","0"
"H_COMUNITARIO","AB-","308","0"
"H_COMUNITARIO","AB-","309","0"
"H_COMUNITARIO","AB-","310","0"
"H_COMUNITARIO","AB-","311","0"
"H_COMUNITARIO","AB-","312","0"
"H_COMUNITARIO","AB-","313","0"
"H_COMUNITARIO","AB-","314","0"
"H_COMUNITARIO","AB-","315","0"
"H_COMUNITARIO","AB-","316","0"
"H_COMUNITARIO","AB-","317","0"
"H_COMUNITARIO","AB-","318","0"
"H_COMUNITARIO","AB-","319","0"
"H_COMUNITARIO","AB-","320","0"
"H_COMUNITARIO","AB-","321","0"
"H_COMUNITARIO","AB-","322","0"
"H_COMUNITARIO","AB-","323","0"
"H_COMUNITARIO","AB-","324","0"
"H_COMUNITARIO","AB-","325","0"
"H_COMUNITARIO","AB-","326","0"
"H_COMUNITARIO","AB-","327","0"
"H_COMUNITARIO","AB-","328","0"
"H_COMUNITARIO","AB-","329","0"
"H_COMUNITARIO","AB-","330","0"
"H_COMUNITARIO","AB-","331","0"
"H_COMUNITARIO","AB-","332","0"
"H_COMUNITARIO","AB-","333","0"
"H_COMUNITARIO","AB-","334","0"
"H_COMUNITARIO","AB-","335","0"
"H_COMUNITARIO","AB-","336","0"
"H_COMUNITARIO","AB-","337","0"
"H_COMUNITARIO","AB-","338","0"
"H_COMUNITARIO","AB-","339","0"
"H_COMUNITARIO","AB-","340","0"
"H_COMUNITARIO","AB-","341","0"
"H_COMUNITARIO","AB-","342","0"
"H_COMUNITARIO","AB-","343","0"
"H_COMUNITARIO","AB-","344","0"
"H_COMUNITARIO","AB-","345","0"
"H_COMUNITARIO","AB-","346","0"
"H_COMUNITARIO","AB-","347","0"
"H_COMUNITARIO","AB-","348","0"
"H_COMUNITARIO","AB-","349","0"
"H_COMUNITARIO","AB-","350","0"
"H_COMUNITARIO","AB-","351","0"
"H_COMUNITARIO","AB-","352","0"
"H_COMUNITARIO","AB-","353","0"
"H_COMUNITARIO","AB-","354","0"
"H_COMUNITARIO","AB-","355","0"
"H_COMUNITARIO","AB-","356","0"
"H_COMUNITARIO","AB-","357","0"
"H_COMUNITARIO","AB-","358","0"
"H_COMUNITARIO","AB-","359","0"
"H_COMUNITARIO","AB-","360","0"
"H_COMUNITARIO","AB-","361","0"
"H_COMUNITARIO","AB-","362","0"
"H_COMUNITARIO","AB-","363","0"
"H_COMUNITARIO","AB-","364","0"
"H_COMUNITARIO","AB-","365","0"
"H_COMUNITARIO","AB+","1","0"
"H_COMUNITARIO","AB+","2","0"
"H_COMUNITARIO","AB+","3","0"
"H_COMUNITARIO","AB+","4","0"
"H_COMUNITARIO","AB+","5","0"
"H_COMUNITARIO","AB+","6","0"
"H_COMUNITARIO","AB+","7","0"
